Age,Weight_kg,Height_m,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration_hours,Calories_Burned,Fat_Percentage,Water_Intake_liters,Workout_Frequency_(days/week),Experience_Level,BMI,BMI_fixed,Duration_Category,Intensity,HRR,Hydration_Ratio,BPM_Efficiency,Gender_Male,Workout_Type_HIIT,Workout_Type_Strength,Workout_Type_Yoga,Workout_Type_\nStrength,Workout_Type_\tCardio,Workout_Type_\tYoga,cluster,cluster_label
33.0,73.3,1.86,187.0,123.0,60.0,1.22,1254.0,35.0,1.9,4.0,1.0,15.26,21.187420511041736,Medium,1027.8688524590164,127.0,0.02592087312414734,0.6577540106951871,True,False,False,False,False,False,False,-1,Active
33.0,44.9,1.73,176.0,158.0,74.0,2.0,905.0,27.0,2.1,3.0,2.0,23.8,15.002171806608974,Long,452.5,102.0,0.0467706013363029,0.8977272727272727,False,False,True,False,False,False,False,0,Active
39.0,59.9,1.71,174.0,131.0,50.0,1.41,733.0,24.7,2.9,2.0,2.0,19.74,20.484935535720393,Medium,519.8581560283689,124.0,0.048414023372287146,0.7528735632183908,True,False,False,True,False,False,False,0,Active
40.0,43.9,1.92,186.0,143.0,74.0,0.83,1018.0,12.0,3.1,3.0,1.0,29.23,11.908637152777779,Medium,1226.5060240963855,112.0,0.07061503416856492,0.7688172043010753,True,False,False,True,False,False,False,0,Active
20.0,40.0,1.52,164.0,144.0,65.0,1.53,629.0,22.6,3.1,4.0,1.0,22.23,17.31301939058172,Long,411.1111111111111,99.0,0.0775,0.8780487804878049,True,False,True,False,False,False,False,0,Active
26.0,65.9,1.99,166.0,127.0,71.0,1.08,1218.0,22.0,2.6,4.0,2.0,13.91,16.640993914295095,Medium,1127.7777777777776,95.0,0.03945371775417299,0.7650602409638554,True,False,False,False,False,False,False,-1,Active
21.0,59.8,1.65,162.0,169.0,74.0,1.5,1130.0,30.4,3.2,5.0,3.0,12.32,21.96510560146924,Medium,753.3333333333334,88.0,0.053511705685618735,1.0432098765432098,False,False,False,False,False,False,False,-1,Active
36.0,77.7,1.66,193.0,120.0,72.0,1.21,1115.0,11.3,2.2,2.0,3.0,22.23,28.197125852808828,Medium,921.4876033057851,121.0,0.028314028314028315,0.6217616580310881,False,False,True,False,False,False,False,-1,Active
30.0,61.6,1.77,170.0,130.0,74.0,2.0,1068.0,24.3,1.5,5.0,2.0,24.78,19.662293721472118,Long,534.0,96.0,0.024350649350649352,0.7647058823529411,True,False,False,True,False,False,False,0,Active
18.0,44.2,1.64,171.0,164.0,66.0,1.14,1083.0,16.1,2.2,5.0,2.0,18.36,16.433670434265323,Medium,950.0000000000001,105.0,0.0497737556561086,0.9590643274853801,False,False,False,True,False,False,False,-1,Active
22.0,63.7,1.85,192.0,122.0,53.0,1.06,1032.0,24.4,2.5,3.0,3.0,13.95,18.612125639152666,Medium,973.5849056603773,139.0,0.03924646781789639,0.6354166666666666,True,False,False,True,False,False,False,-1,Active
45.0,54.4,1.55,182.0,139.0,74.0,2.0,1179.0,24.3,3.1,5.0,3.0,12.32,22.643080124869925,Long,589.5,108.0,0.056985294117647065,0.7637362637362637,True,True,False,False,False,False,False,-1,Active
43.0,93.8,1.65,170.0,162.0,61.0,1.37,848.0,,2.8,3.0,1.0,15.58,34.45362718089991,Medium,618.978102189781,109.0,0.029850746268656716,0.9529411764705882,False,False,True,False,False,False,False,-1,Active
18.0,77.7,1.55,178.0,131.0,67.0,1.4,1259.0,14.8,2.4,3.0,2.0,12.32,32.34131113423517,Medium,899.2857142857143,111.0,0.030888030888030885,0.7359550561797753,False,False,True,False,False,False,False,0,Active
18.0,57.6,1.74,172.0,120.0,74.0,1.46,635.0,15.0,3.2,2.0,3.0,12.8,19.024970273483948,Medium,434.9315068493151,98.0,0.05555555555555556,0.6976744186046512,True,False,True,False,False,False,False,-1,Active
20.0,75.6,1.74,192.0,128.0,72.0,1.86,906.0,21.4,3.3,4.0,2.0,34.73,24.97027348394768,Long,487.09677419354836,120.0,0.04365079365079365,0.6666666666666666,True,False,False,False,False,False,False,1,Active
47.0,85.5,1.84,172.0,152.0,68.0,0.98,773.0,24.1,2.6,2.0,2.0,19.61,25.254017013232513,Medium,788.7755102040817,104.0,0.0304093567251462,0.8837209302325582,True,False,False,False,False,False,False,-1,Active
25.0,62.4,1.59,166.0,151.0,66.0,1.27,903.0,11.0,3.0,4.0,1.0,32.63,24.682567936394918,Medium,711.0236220472441,100.0,0.04807692307692308,0.9096385542168675,True,False,False,False,False,False,False,-1,Active
31.0,53.5,1.68,180.0,155.0,57.0,0.86,875.0,22.6,3.3,2.0,1.0,20.61,18.955498866213155,Medium,1017.4418604651163,123.0,0.0616822429906542,0.8611111111111112,False,False,True,False,False,False,False,0,Active
47.0,78.8,1.82,167.0,144.0,66.0,1.66,1163.0,31.7,2.8,4.0,2.0,15.78,23.789397415771038,Long,700.6024096385543,101.0,0.03553299492385787,0.8622754491017964,True,False,False,False,False,False,False,0,Active
20.0,40.0,1.97,173.0,133.0,74.0,2.0,916.0,18.8,2.3,2.0,1.0,13.57,10.306887577623748,Long,458.0,99.0,0.057499999999999996,0.7687861271676301,True,False,False,False,False,False,False,0,Active
56.0,51.5,1.66,198.0,167.0,70.0,2.0,843.0,24.2,2.4,3.0,3.0,25.65,18.689214690085645,Long,421.5,128.0,0.04660194174757282,0.8434343434343434,True,False,True,False,False,False,False,0,Active
24.0,80.9,1.74,181.0,128.0,61.0,1.19,1705.0,10.0,2.7,4.0,1.0,12.32,26.720834984806448,Medium,1432.7731092436975,120.0,0.03337453646477132,0.7071823204419889,True,True,False,False,False,False,False,-1,Active
29.0,85.3,1.68,161.0,133.0,74.0,1.45,1269.0,26.1,2.5,4.0,3.0,15.99,30.222505668934243,Medium,875.1724137931035,87.0,0.029308323563892145,0.8260869565217391,False,False,False,False,False,False,False,-1,Active
18.0,47.8,1.73,162.0,136.0,56.0,1.42,562.0,23.9,3.4,3.0,1.0,14.48,15.971131678305321,Medium,395.77464788732397,106.0,0.07112970711297072,0.8395061728395061,False,False,False,False,False,False,False,0,Active
36.0,87.9,1.54,177.0,129.0,58.0,1.93,1010.0,21.1,3.3,3.0,1.0,29.54,37.06358576488447,Long,523.3160621761658,119.0,0.03754266211604095,0.7288135593220338,False,False,False,False,False,False,False,-1,Active
49.0,43.6,1.68,170.0,124.0,73.0,0.94,739.0,27.6,3.5,4.0,2.0,30.46,15.447845804988665,Medium,786.1702127659574,97.0,0.08027522935779816,0.7294117647058823,False,False,False,True,False,False,False,-1,Active
40.0,55.7,1.6,184.0,133.0,72.0,1.4,749.0,23.7,2.6,4.0,2.0,24.88,21.757812499999996,Medium,535.0,112.0,0.0466786355475763,0.7228260869565217,False,False,False,True,False,False,False,0,Active
20.0,73.5,1.87,167.0,145.0,68.0,2.0,1338.0,21.9,3.5,3.0,,22.35,21.018616488890157,Long,669.0,99.0,0.047619047619047616,0.8682634730538922,False,True,False,False,False,False,False,-1,Active
31.0,52.7,1.65,199.0,138.0,74.0,1.92,1102.0,24.0,3.3,2.0,3.0,18.38,19.357208448117543,Long,573.9583333333334,125.0,0.06261859582542693,0.6934673366834171,False,True,False,False,False,False,False,-1,Active
47.0,87.1,1.7,174.0,160.0,63.0,1.4,562.0,26.0,3.7,5.0,1.0,26.61,30.13840830449827,Medium,401.42857142857144,111.0,0.04247990815154995,0.9195402298850575,False,True,False,False,False,False,False,-1,Active
47.0,71.5,1.79,162.0,169.0,65.0,1.84,822.0,29.1,2.3,5.0,2.0,25.83,22.315158702911894,Long,446.73913043478257,97.0,0.032167832167832165,1.0432098765432098,False,True,False,False,False,False,False,-1,Active
54.0,40.0,1.75,174.0,166.0,66.0,1.58,409.0,27.9,3.5,5.0,2.0,17.72,13.061224489795919,Long,258.86075949367086,108.0,0.0875,0.9540229885057471,False,False,False,False,False,False,False,-1,Active
44.0,94.4,1.82,182.0,140.0,57.0,1.38,1369.0,20.7,3.2,3.0,1.0,22.79,28.49897355391861,Medium,992.0289855072465,125.0,0.03389830508474576,0.7692307692307693,True,True,False,False,False,False,False,-1,Active
46.0,44.9,1.93,177.0,154.0,58.0,2.0,1434.0,31.4,3.5,4.0,2.0,12.32,12.054014872882494,Long,717.0,119.0,0.0779510022271715,0.8700564971751412,True,True,False,False,False,False,False,-1,Active
55.0,61.9,1.74,163.0,140.0,73.0,0.97,598.0,23.6,3.1,2.0,1.0,27.13,20.44523715153917,Medium,616.4948453608248,90.0,0.050080775444264945,0.8588957055214724,True,False,True,False,False,False,False,-1,Active
24.0,83.4,1.7,162.0,169.0,51.0,1.87,879.0,26.4,3.3,4.0,1.0,21.68,28.858131487889278,Long,470.0534759358288,111.0,0.039568345323741004,1.0432098765432098,True,False,False,True,False,False,False,-1,Active
18.0,83.6,1.84,186.0,137.0,73.0,1.33,1338.0,35.0,2.6,2.0,2.0,30.41,24.69281663516068,Medium,1006.0150375939849,113.0,0.031100478468899524,0.7365591397849462,False,False,True,False,False,False,False,0,Active
18.0,48.6,1.72,180.0,136.0,72.0,1.38,1185.0,23.5,1.8,,2.0,21.68,16.427798810167662,Medium,858.6956521739131,108.0,0.037037037037037035,0.7555555555555555,False,False,True,False,False,False,False,0,Active
18.0,80.7,2.0,184.0,142.0,74.0,0.72,1221.0,25.6,1.9,2.0,2.0,18.28,20.175,Short,1695.8333333333335,110.0,0.023543990086741014,0.7717391304347826,False,False,False,True,False,False,False,0,Active
33.0,62.6,1.71,192.0,158.0,57.0,1.99,1081.0,31.3,3.5,2.0,2.0,31.79,21.408296569884754,Long,543.2160804020101,135.0,0.05591054313099041,0.8229166666666666,False,False,False,True,False,False,False,0,Active
19.0,41.9,1.69,176.0,138.0,74.0,1.89,1010.0,27.9,2.6,2.0,2.0,17.97,14.670354679458004,Long,534.3915343915344,102.0,0.06205250596658712,0.7840909090909091,True,False,False,True,False,False,False,-1,Active
58.0,47.6,1.84,182.0,155.0,66.0,1.59,635.0,11.2,2.6,4.0,3.0,13.65,14.059546313799622,Long,399.37106918238993,116.0,0.0546218487394958,0.8516483516483516,True,False,False,True,False,False,False,-1,Active
18.0,129.9,1.76,168.0,135.0,50.0,1.3,1208.0,25.1,2.0,3.0,2.0,13.89,41.93569214876033,Medium,929.2307692307692,118.0,0.01539645881447267,0.8035714285714286,False,True,False,False,False,False,False,-1,Active
58.0,73.3,1.69,180.0,156.0,72.0,1.6,1350.0,25.4,3.0,4.0,1.0,38.45,25.664367494135362,Long,843.75,108.0,0.040927694406548434,0.8666666666666667,False,False,False,True,False,False,False,-1,Active
47.0,45.4,1.81,189.0,128.0,55.0,1.01,662.0,28.6,3.6,4.0,1.0,29.15,13.857940844296571,Medium,655.4455445544554,134.0,0.07929515418502203,0.6772486772486772,True,False,True,False,False,False,False,-1,Active
47.0,50.6,1.65,192.0,169.0,63.0,1.36,594.0,25.5,2.2,5.0,2.0,28.24,18.58585858585859,Medium,436.7647058823529,129.0,0.04347826086956522,0.8802083333333334,True,False,True,False,False,False,False,0,Active
56.0,54.0,1.92,190.0,129.0,73.0,0.61,985.0,21.6,2.5,3.0,2.0,12.32,14.6484375,Short,1614.7540983606557,117.0,0.046296296296296294,0.6789473684210526,True,True,False,False,False,False,False,0,Active
34.0,73.1,1.73,166.0,161.0,69.0,1.64,765.0,27.0,3.3,4.0,2.0,21.47,24.424471248621735,Long,466.4634146341464,97.0,0.04514363885088919,0.9698795180722891,False,False,False,True,False,False,False,-1,Active
29.0,66.1,1.63,181.0,169.0,71.0,1.48,666.0,30.6,1.6,5.0,1.0,17.15,24.87861793819865,Medium,450.0,110.0,0.024205748865355526,0.9337016574585635,False,True,False,False,False,False,False,-1,Active
18.0,59.0,1.78,173.0,169.0,51.0,1.07,904.0,18.9,3.2,2.0,3.0,12.32,18.621386188612547,Medium,844.8598130841121,122.0,0.054237288135593226,0.976878612716763,True,False,True,False,False,False,False,-1,Active
33.0,94.2,1.86,172.0,148.0,61.0,1.34,685.0,28.9,1.8,3.0,1.0,22.89,27.228581338883107,Medium,511.19402985074623,111.0,0.01910828025477707,0.8604651162790697,False,False,False,False,False,False,False,-1,Active
38.0,40.0,1.86,187.0,126.0,71.0,1.6,1059.0,14.7,3.0,2.0,2.0,12.32,11.562030292519365,Long,661.875,116.0,0.075,0.6737967914438503,True,False,False,False,False,False,False,-1,Active
18.0,73.6,1.53,186.0,128.0,50.0,1.46,1222.0,25.2,2.3,3.0,1.0,14.92,31.440898799606988,Medium,836.986301369863,136.0,0.03125,0.6881720430107527,False,False,False,False,False,False,False,-1,Active
31.0,60.2,1.75,166.0,155.0,57.0,0.92,819.0,10.0,3.2,5.0,1.0,12.32,19.65714285714286,Medium,890.2173913043478,109.0,0.053156146179401995,0.9337349397590361,False,False,False,False,False,False,False,-1,Active
40.0,73.8,1.85,185.0,165.0,59.0,1.99,1485.0,27.9,2.0,4.0,1.0,22.4,21.563184806428048,Long,746.2311557788945,126.0,0.02710027100271003,0.8918918918918919,True,False,False,False,False,False,False,-1,Active
18.0,72.8,1.84,174.0,152.0,62.0,1.32,730.0,23.5,2.1,2.0,3.0,12.32,21.50283553875236,Medium,553.030303030303,112.0,0.028846153846153848,0.8735632183908046,True,False,False,False,False,False,False,0,Active
33.0,40.0,1.63,165.0,159.0,74.0,2.0,935.0,28.2,1.6,2.0,3.0,12.98,15.05513944822914,Long,467.5,91.0,0.04,0.9636363636363636,False,False,False,True,False,False,False,-1,Active
33.0,99.6,1.72,164.0,169.0,70.0,1.41,962.0,23.6,3.7,5.0,2.0,28.7,33.666846944294214,Medium,682.2695035460994,94.0,0.037148594377510044,1.0304878048780488,False,True,False,False,False,False,False,-1,Active
55.0,64.4,1.76,163.0,144.0,74.0,1.48,717.0,26.7,1.7,2.0,3.0,21.26,20.79028925619835,Medium,484.4594594594595,89.0,0.02639751552795031,0.8834355828220859,True,False,False,False,False,False,False,-1,Active
50.0,56.4,1.67,193.0,128.0,59.0,1.9,1190.0,17.5,3.7,2.0,2.0,12.32,20.22302699989243,Long,626.3157894736843,134.0,0.06560283687943264,0.6632124352331606,False,True,False,False,False,False,False,-1,Active
21.0,45.2,1.73,198.0,156.0,59.0,1.07,1562.0,24.2,2.8,4.0,2.0,22.25,15.102409034715494,Medium,1459.8130841121495,139.0,0.06194690265486725,0.7878787878787878,True,False,False,False,False,False,False,0,Active
49.0,86.0,1.5,192.0,127.0,65.0,1.79,636.0,22.1,1.8,4.0,3.0,,38.22222222222222,Long,355.3072625698324,127.0,0.020930232558139535,0.6614583333333334,False,True,False,False,False,False,False,-1,Active
33.0,60.7,2.0,188.0,169.0,74.0,1.42,705.0,23.3,3.2,4.0,2.0,21.91,15.175,Medium,496.47887323943667,114.0,0.05271828665568369,0.898936170212766,False,False,False,False,False,False,False,-1,Active
42.0,53.6,1.86,199.0,167.0,62.0,2.0,1096.0,21.9,3.4,3.0,1.0,20.71,15.493120591975948,Long,548.0,137.0,0.06343283582089553,0.8391959798994975,True,False,True,False,False,False,False,0,Active
35.0,64.3,1.79,188.0,148.0,62.0,1.63,1192.0,16.3,2.2,5.0,2.0,13.91,20.068037826534752,Long,731.2883435582822,126.0,0.034214618973561435,0.7872340425531915,False,True,False,False,False,False,False,0,Active
18.0,78.0,1.51,182.0,169.0,64.0,1.06,990.0,31.4,3.1,3.0,2.0,12.32,34.209025919915796,Medium,933.9622641509434,118.0,0.03974358974358975,0.9285714285714286,True,False,True,False,False,False,False,0,Active
46.0,50.2,1.8,193.0,132.0,74.0,1.21,893.0,28.4,3.4,3.0,3.0,15.85,15.493827160493828,Medium,738.0165289256198,119.0,0.06772908366533864,0.6839378238341969,True,True,False,False,False,False,False,-1,Active
29.0,57.0,1.62,188.0,126.0,70.0,2.0,998.0,17.9,3.4,4.0,1.0,13.32,21.719250114311837,Long,499.0,118.0,0.05964912280701754,0.6702127659574468,False,False,False,True,False,False,False,0,Active
50.0,87.6,1.67,172.0,156.0,74.0,0.97,1005.0,23.0,2.0,4.0,2.0,23.76,31.410233425364837,Medium,1036.0824742268042,98.0,0.022831050228310504,0.9069767441860465,True,False,False,False,False,False,False,-1,Active
20.0,86.0,1.69,183.0,136.0,58.0,1.16,861.0,23.3,3.6,5.0,,28.85,30.110990511536716,Medium,742.2413793103449,125.0,0.04186046511627907,0.7431693989071039,False,False,True,False,False,False,False,0,Active
28.0,43.3,1.78,193.0,128.0,72.0,1.27,1479.0,26.3,3.4,3.0,1.0,31.04,13.666203762151243,Medium,1164.5669291338581,121.0,0.07852193995381063,0.6632124352331606,False,True,False,False,False,False,False,-1,Active
18.0,65.9,1.78,170.0,135.0,69.0,2.0,1734.0,23.9,3.1,3.0,1.0,24.81,20.799141522535034,Long,867.0,101.0,0.04704097116843702,0.7941176470588235,True,False,False,True,False,False,False,0,Active
18.0,61.0,1.51,173.0,146.0,58.0,2.0,1403.0,21.7,2.1,2.0,2.0,12.32,26.753212578395683,Long,701.5,115.0,0.03442622950819672,0.8439306358381503,False,False,False,False,False,False,False,0,Active
22.0,71.0,1.72,192.0,128.0,59.0,1.44,1436.0,28.5,3.2,3.0,2.0,17.82,23.99945916711736,Medium,997.2222222222223,133.0,0.04507042253521127,0.6666666666666666,True,False,False,False,False,False,False,-1,Active
42.0,57.3,1.76,174.0,131.0,74.0,1.13,841.0,22.1,1.9,4.0,3.0,12.46,18.49819214876033,Medium,744.2477876106195,100.0,0.03315881326352531,0.7528735632183908,False,False,False,True,False,False,False,0,Active
26.0,95.2,1.68,163.0,142.0,68.0,0.71,1196.0,24.2,3.7,4.0,2.0,19.46,33.730158730158735,Short,1684.5070422535211,95.0,0.038865546218487396,0.8711656441717791,True,False,True,False,False,False,False,-1,Active
49.0,68.8,1.66,190.0,137.0,63.0,2.0,1023.0,26.2,2.6,2.0,1.0,15.5,24.96733923646393,Long,511.5,127.0,0.03779069767441861,0.7210526315789474,False,False,False,True,False,False,False,2,Moderate
43.0,69.7,1.75,193.0,162.0,53.0,0.52,1262.0,26.1,1.5,3.0,2.0,22.68,22.759183673469387,Short,2426.9230769230767,140.0,0.02152080344332855,0.8393782383419689,False,False,False,False,False,False,False,-1,Active
34.0,102.9,1.64,188.0,124.0,74.0,1.24,700.0,24.2,3.3,4.0,1.0,14.76,38.258477096966104,Medium,564.516129032258,114.0,0.03206997084548105,0.6595744680851063,False,False,True,False,False,False,False,-1,Active
23.0,90.5,1.5,182.0,148.0,67.0,1.16,1204.0,23.3,2.8,2.0,2.0,15.69,40.22222222222222,Medium,1037.9310344827586,115.0,0.030939226519337015,0.8131868131868132,False,False,True,False,False,False,False,0,Active
29.0,40.0,1.72,194.0,127.0,68.0,1.51,1005.0,27.1,2.1,2.0,1.0,21.98,13.520822065981614,Long,665.5629139072847,126.0,0.052500000000000005,0.654639175257732,False,True,False,False,False,False,False,-1,Active
31.0,81.9,1.63,168.0,126.0,56.0,1.17,760.0,23.1,2.1,4.0,2.0,12.32,30.825398020249168,Medium,649.5726495726497,112.0,0.02564102564102564,0.75,True,False,False,False,False,False,False,0,Active
38.0,99.6,1.6,173.0,132.0,56.0,1.01,1128.0,30.6,3.4,2.0,2.0,16.92,38.90624999999999,Medium,1116.8316831683169,117.0,0.03413654618473896,0.7630057803468208,True,False,True,False,False,False,False,0,Active
18.0,65.7,1.72,180.0,169.0,56.0,2.0,1005.0,27.0,3.0,3.0,2.0,21.61,22.2079502433748,Long,502.5,124.0,0.045662100456621,0.9388888888888889,False,True,False,False,False,False,False,0,Active
41.0,85.7,1.66,170.0,134.0,74.0,1.69,475.0,11.1,1.5,4.0,1.0,17.33,31.100304833793007,Long,281.06508875739644,96.0,0.01750291715285881,0.788235294117647,False,False,False,True,False,False,False,-1,Active
29.0,62.0,1.74,181.0,158.0,53.0,1.15,549.0,22.5,2.2,,,16.32,20.478266613819528,Medium,477.3913043478261,128.0,0.035483870967741936,0.8729281767955801,True,False,False,True,False,False,False,0,Active
45.0,70.9,2.0,198.0,128.0,73.0,1.19,1064.0,27.8,1.5,3.0,1.0,27.46,17.725,Medium,894.1176470588235,125.0,0.021156558533145273,0.6464646464646465,True,True,False,False,False,False,False,-1,Active
49.0,59.2,1.55,185.0,169.0,63.0,1.32,1169.0,25.1,1.7,4.0,1.0,27.18,24.64099895941727,Medium,885.6060606060605,122.0,0.028716216216216214,0.9135135135135135,False,False,False,True,False,False,False,-1,Active
29.0,83.7,1.8,190.0,149.0,74.0,1.43,1157.0,16.0,3.5,,1.0,13.59,25.833333333333332,Medium,809.0909090909091,116.0,0.04181600955794504,0.7842105263157895,True,False,False,False,False,False,False,0,Active
55.0,53.8,1.52,191.0,136.0,55.0,1.17,1102.0,20.4,3.6,3.0,2.0,23.84,23.286011080332408,Medium,941.8803418803419,136.0,0.06691449814126395,0.7120418848167539,False,True,False,False,False,False,False,-1,Active
18.0,68.1,1.66,160.0,120.0,65.0,1.43,1343.0,27.2,3.3,4.0,1.0,25.77,24.71331107562781,Medium,939.1608391608391,95.0,0.048458149779735685,0.75,False,False,False,False,False,False,False,0,Active
41.0,105.1,1.67,194.0,127.0,68.0,1.3,1068.0,30.6,3.5,3.0,3.0,17.65,37.68510882426763,Medium,821.5384615384615,126.0,0.03330161750713606,0.654639175257732,False,False,True,False,False,False,False,-1,Active
24.0,45.5,2.0,169.0,164.0,60.0,1.82,1297.0,24.9,2.2,3.0,1.0,17.6,11.375,Long,712.6373626373626,109.0,0.04835164835164835,0.9704142011834319,False,True,False,False,False,False,False,-1,Active
51.0,58.8,1.63,188.0,155.0,59.0,1.1,897.0,24.7,3.3,2.0,1.0,21.73,22.131054988896835,Medium,815.4545454545454,129.0,0.05612244897959184,0.824468085106383,True,False,False,False,False,False,False,0,Active
20.0,52.9,1.8,163.0,159.0,57.0,1.45,1117.0,27.1,3.3,3.0,1.0,27.72,16.327160493827158,Medium,770.344827586207,106.0,0.062381852551984876,0.9754601226993865,True,False,True,False,False,False,False,-1,Active
43.0,57.1,1.96,196.0,149.0,51.0,1.88,858.0,29.9,3.2,5.0,,13.07,14.863598500624741,Long,456.3829787234043,145.0,0.05604203152364273,0.7602040816326531,False,False,False,False,False,False,False,-1,Active
23.0,68.6,1.8,196.0,138.0,65.0,1.08,578.0,16.8,2.6,2.0,1.0,21.41,21.172839506172835,Medium,535.1851851851851,131.0,0.037900874635568516,0.7040816326530612,True,False,True,False,False,False,False,2,Moderate
39.0,76.2,1.77,164.0,169.0,74.0,2.0,1196.0,28.7,3.3,2.0,1.0,17.38,24.322512687924924,Long,598.0,90.0,0.04330708661417323,1.0304878048780488,True,True,False,False,False,False,False,-1,Active
47.0,68.2,1.58,164.0,140.0,72.0,1.0,1316.0,28.1,2.6,2.0,3.0,16.35,27.31933984938311,Medium,1316.0,92.0,0.03812316715542522,0.8536585365853658,True,True,False,False,False,False,False,-1,Active
18.0,40.0,1.64,160.0,152.0,56.0,1.2,1317.0,19.2,1.8,3.0,1.0,28.02,14.872099940511603,Medium,1097.5,104.0,0.045,0.95,True,False,False,False,False,False,False,-1,Active
28.0,82.4,1.57,171.0,169.0,55.0,1.07,1218.0,31.0,2.5,4.0,,12.47,33.4293480465739,Medium,1138.3177570093458,116.0,0.030339805825242715,0.9883040935672515,True,True,False,False,False,False,False,-1,Active
29.0,46.8,1.7,195.0,153.0,59.0,1.33,1178.0,24.7,3.4,3.0,2.0,26.27,16.19377162629758,Medium,885.7142857142857,136.0,0.07264957264957266,0.7846153846153846,True,False,False,False,False,False,False,-1,Active
21.0,62.2,1.71,190.0,142.0,58.0,2.0,1757.0,18.5,3.1,,2.0,16.06,21.271502342601146,Long,878.5,132.0,0.04983922829581994,0.7473684210526316,True,False,False,True,False,False,False,0,Active
